chnm,Classification,casn,Code,Testname,AC50
celecoxib,LessDILIDrugs,169590-42-5,C169590425,BSK_LPS_IL8_down,33.9831792
celecoxib,LessDILIDrugs,169590-42-5,C169590425,BSK_LPS_MCP1_down,30.86879699
celecoxib,LessDILIDrugs,169590-42-5,C169590425,BSK_LPS_MCSF_down,14.28973874
celecoxib,LessDILIDrugs,169590-42-5,C169590425,BSK_LPS_PGE2_down,0.01
celecoxib,LessDILIDrugs,169590-42-5,C169590425,BSK_LPS_SRB_down,19.0467831
celecoxib,LessDILIDrugs,169590-42-5,C169590425,BSK_LPS_TNFa_down,34.10303821
celecoxib,LessDILIDrugs,169590-42-5,C169590425,BSK_LPS_TissueFactor_down,23.66263552
celecoxib,LessDILIDrugs,169590-42-5,C169590425,BSK_LPS_VCAM1_down,24.02261679
celecoxib,LessDILIDrugs,169590-42-5,C169590425,BSK_SAg_CD38_down,15.50619773
celecoxib,LessDILIDrugs,169590-42-5,C169590425,BSK_SAg_CD40_down,12.41198398
celecoxib,LessDILIDrugs,169590-42-5,C169590425,BSK_SAg_CD69_down,16.53159898
celecoxib,LessDILIDrugs,169590-42-5,C169590425,BSK_SAg_Eselectin_down,12.92364105
celecoxib,LessDILIDrugs,169590-42-5,C169590425,BSK_SAg_IL8_down,24.87767413
celecoxib,LessDILIDrugs,169590-42-5,C169590425,BSK_SAg_MCP1_down,16.99178711
celecoxib,LessDILIDrugs,169590-42-5,C169590425,BSK_SAg_MIG_down,29.72288515
celecoxib,LessDILIDrugs,169590-42-5,C169590425,BSK_SAg_PBMCCytotoxicity_down,10.8200583
celecoxib,LessDILIDrugs,169590-42-5,C169590425,BSK_SAg_Proliferation_down,18.54801566
celecoxib,LessDILIDrugs,169590-42-5,C169590425,BSK_SAg_SRB_down,21.21536163
celecoxib,LessDILIDrugs,169590-42-5,C169590425,NHEERL_ZF_144hpf_TERATOSCORE_up,8.716271759
celecoxib,LessDILIDrugs,169590-42-5,C169590425,NIS_HEK293T_CTG_Cytotoxicity,45.45777646
celecoxib,LessDILIDrugs,169590-42-5,C169590425,NIS_RAIU_inhibition,42.98032311
celecoxib,LessDILIDrugs,169590-42-5,C169590425,NVS_ADME_hCYP2C9,6.096151683
celecoxib,LessDILIDrugs,169590-42-5,C169590425,NVS_ENZ_oCOX2,0.148527523
celecoxib,LessDILIDrugs,169590-42-5,C169590425,NVS_GPCR_hAdrb1,11.42458397
celecoxib,LessDILIDrugs,169590-42-5,C169590425,NVS_MP_rPBR,3.68228947
celecoxib,LessDILIDrugs,169590-42-5,C169590425,NVS_TR_hNET,1.931936329
celecoxib,LessDILIDrugs,169590-42-5,C169590425,OT_AR_ARSRC1_0480,42.09417664
celecoxib,LessDILIDrugs,169590-42-5,C169590425,OT_AR_ARSRC1_0960,34.67671832
celecoxib,LessDILIDrugs,169590-42-5,C169590425,OT_ER_ERaERb_0480,6.491228585
celecoxib,LessDILIDrugs,169590-42-5,C169590425,OT_ER_ERaERb_1440,16.45739004
celecoxib,LessDILIDrugs,169590-42-5,C169590425,OT_ER_ERbERb_0480,11.37904052
celecoxib,LessDILIDrugs,169590-42-5,C169590425,OT_ER_ERbERb_1440,16.67257671
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_AP1_BLA_Agonist_ch1,34.38436279
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_AP1_BLA_Agonist_ratio,18.04301014
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_AP1_BLA_Agonist_viability,48.37664192
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_ARE_BLA_Agonist_ch1,63.35357214
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_ARE_BLA_Agonist_ch2,6.706096951
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_ARE_BLA_agonist_ratio,19.26169541
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_ARE_BLA_agonist_viability,62.07156564
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_AR_BLA_Agonist_ch1,82.69900616
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_AR_BLA_Antagonist_ch2,23.95424213
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_AR_BLA_Antagonist_ratio,15.53918927
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_AR_BLA_Antagonist_viability,30.85420222
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_AR_LUC_MDAKB2_Antagonist,73.42220048
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_AR_LUC_MDAKB2_Antagonist_Specificity,63.77615514
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_AR_LUC_MDAKB2_Antagonist_Specificity_viability,68.6331623
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_AhR_LUC_Agonist_viability,70.87237264
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_Aromatase_Inhibition,52.61486255
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_Aromatase_Inhibition_viability,44.15614368
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_CAR_Agonist_viabillity,68.66253458
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_CAR_Antagonist_viability,51.65204996
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_DT40,23.74511533
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_DT40_100,45.89406567
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_DT40_657,21.21999124
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_ERR_Antagonist,43.30179054
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_ERR_viability,60.45074796
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_ERa_BLA_Antagonist_ch2,71.29790722
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_ERa_BLA_Antagonist_ratio,40.50433914
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_ERa_LUC_BG1_Antagonist,87.37496383
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_ERb_BLA_Agonist_viability,67.17104659
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_ERb_BLA_Antagonist_ch2,43.80328087
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_ERb_BLA_Antagonist_ratio,24.60000242
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_ERb_BLA_Antagonist_viability,53.59201846
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_ESRE_BLA_viability,38.85106349
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_GR_BLA_Agonist_ch1,34.95490897
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_GR_BLA_Agonist_ratio,68.55569462
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_GR_BLA_Antagonist_ch2,55.20617604
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_GR_BLA_Antagonist_viability,68.25078794
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_H2AX_HTRF_CHO_viability,122.3779807
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_HRE_BLA_Agonist_ch1,58.69876751
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_HRE_BLA_Agonist_viability,37.29292302
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_MMP_ratio_down,10.65082732
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_MMP_rhodamine,11.30882247
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_MMP_viability,20.49067182
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_NFkB_BLA_agonist_ch1,44.67016048
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_NFkB_BLA_agonist_viability,56.34056164
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_PGC_ERR_Antagonist,43.05571749
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_PGC_ERR_viability,59.75372931
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_PPARd_BLA_Agonist_viability,58.67411416
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_PPARg_BLA_antagonist_ratio,44.15935346
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_RAR_LUC_Agonist_viability,83.3638468
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_RAR_LUC_Antagonist,39.05822986
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_RORg_LUC_CHO_Antagonist,28.77680303
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_RORg_LUC_CHO_Antagonist_viability,56.39652151
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_RT_HEK293_FLO_08hr_viability,65.45247684
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_RT_HEK293_FLO_16hr_viability,47.70633913
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_RT_HEK293_FLO_24hr_viability,49.05471561
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_RT_HEK293_FLO_32hr_viability,45.62443059
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_RT_HEK293_FLO_40hr_viability,43.66205222
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_RT_HEK293_GLO_08hr_viability,33.4513165
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_RT_HEK293_GLO_16hr_viability,30.30199911
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_RT_HEK293_GLO_24hr_viability,29.62581774
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_RT_HEK293_GLO_32hr_viability,30.36674042
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_RT_HEK293_GLO_40hr_viability,28.11354303
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_RT_HEPG2_FLO_08hr_viability,36.52493296
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_RT_HEPG2_FLO_16hr_ctrl_viability,32.44949214
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_RT_HEPG2_FLO_24hr_viability,32.64685891
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_RT_HEPG2_FLO_32hr_ctrl_viability,29.93416984
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_RT_HEPG2_FLO_40hr_ctrl_viability,34.8847813
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_RT_HEPG2_GLO_08hr_ctrl_viability,40.51186837
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_RT_HEPG2_GLO_16hr_ctrl_viability,39.14356642
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_RT_HEPG2_GLO_24hr_ctrl_viability,37.4708608
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_RT_HEPG2_GLO_32hr_ctrl_viability,43.51304115
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_RT_HEPG2_GLO_40hr_viability,48.14490236
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_RXR_BLA_Agonist_viability,48.1466185
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_SSH_3T3_GLI3_Agonist_viability,62.78296976
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_SSH_3T3_GLI3_Antagonist,16.98546279
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_SSH_3T3_GLI3_Antagonist_viability,58.01091729
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_TR_LUC_GH3_Antagonist,24.86505269
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_TR_LUC_GH3_Antagonist_viability,21.24998658
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_TSHR_Agonist_ratio,41.87522487
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_TSHR_HTRF_Agonist_ch1,72.68793386
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_VDR_BLA_Agonist_viability,61.88365129
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_VDR_BLA_antagonist_viability,38.41452009
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_p53_BLA_p1_ch1,79.83819913
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_p53_BLA_p1_ratio,81.03653069
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_p53_BLA_p2_ch1,51.12444716
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_p53_BLA_p2_ratio,73.60868828
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_p53_BLA_p2_viability,48.62251985
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_p53_BLA_p3_ch1,81.72657651
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_p53_BLA_p4_ch1,22.31410519
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_p53_BLA_p4_ratio,69.10333285
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_p53_BLA_p4_viability,27.59206975
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_p53_BLA_p5_ch1,73.74844918
celecoxib,LessDILIDrugs,169590-42-5,C169590425,TOX21_p53_BLA_p5_ratio,58.07003456
albendazole,MostDILI Drugs,54965-21-8,C54965218,ATG_DR4_LXR_CIS_dn,3.167157664
albendazole,MostDILI Drugs,54965-21-8,C54965218,ATG_TCF_b_cat_CIS_dn,3.120403927
albendazole,MostDILI Drugs,54965-21-8,C54965218,ATG_p53_CIS_dn,6.919762734
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_AP1_BLA_Agonist_ch2,7.232830305
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_AP1_BLA_Agonist_ratio,4.999547651
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_ARE_BLA_agonist_ratio,23.07958006
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_AR_BLA_Antagonist_ratio,0.247190863
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_AhR_LUC_Agonist,2.443031654
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_CAR_Agonist,4.743711928
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_CAR_Agonist_viabillity,14.66642378
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_CAR_Antagonist_viability,0.378920455
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_DT40,0.484213177
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_DT40_100,0.535466738
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_DT40_657,0.448116751
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_ELG1_LUC_Agonist,4.347799747
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_ERR_Agonist,3.513233801
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_ERR_viability,0.493416546
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_ERa_BLA_Agonist_ch1,11.92067544
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_ERa_BLA_Antagonist_ratio,0.293040779
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_ERa_LUC_BG1_Agonist,1.460476265
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_FXR_BLA_agonist_ch2,11.42406604
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_FXR_BLA_antagonist_ratio,0.685523488
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_FXR_BLA_antagonist_viability,22.45250622
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_GR_BLA_Agonist_ch2,2.051623413
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_H2AX_HTRF_CHO_Agonist_ch2,33.13921312
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_H2AX_HTRF_CHO_Agonist_ratio,28.58934186
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_HDAC_Inhibition,9.846556368
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_HSE_BLA_agonist_ch2,15.19187715
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_HSE_BLA_agonist_ratio,18.07642532
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_MMP_ratio_down,14.15786075
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_MMP_rhodamine,13.74563414
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_NFkB_BLA_agonist_viability,1.00E-05
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_PGC_ERR_Agonist,13.30956662
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_PGC_ERR_viability,2.636018971
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_PPARd_BLA_antagonist_ratio,0.315850424
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_RAR_LUC_Agonist,22.61972385
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_RT_HEK293_GLO_16hr_viability,2.675598658
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_RT_HEK293_GLO_24hr_viability,0.306267986
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_RT_HEK293_GLO_32hr_viability,0.298701959
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_RT_HEK293_GLO_40hr_viability,0.289620538
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_RT_HEPG2_FLO_08hr_viability,2.523570719
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_RT_HEPG2_FLO_24hr_viability,2.255429321
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_RT_HEPG2_FLO_32hr_ctrl_viability,1.890080677
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_RT_HEPG2_FLO_40hr_ctrl_viability,1.553295781
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_SSH_3T3_GLI3_Antagonist,3.144880774
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_SSH_3T3_GLI3_Antagonist_viability,3.551768981
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_TR_LUC_GH3_Antagonist,0.351734409
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_TR_LUC_GH3_Antagonist_viability,0.270575412
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_p53_BLA_p1_ch2,0.273753468
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_p53_BLA_p1_ratio,0.298367741
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_p53_BLA_p2_ch2,0.292265693
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_p53_BLA_p2_ratio,0.322290962
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_p53_BLA_p3_ch2,0.359935549
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_p53_BLA_p3_ratio,0.340638669
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_p53_BLA_p4_ch2,0.220046871
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_p53_BLA_p4_ratio,0.219864944
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_p53_BLA_p5_ch2,0.385204042
albendazole,MostDILI Drugs,54965-21-8,C54965218,TOX21_p53_BLA_p5_ratio,0.366330352
indomethacin,MostDILI Drugs,53-86-1,C53861,ACEA_AR_agonist_AUC_viability,25.39905396
indomethacin,MostDILI Drugs,53-86-1,C53861,ACEA_AR_antagonist_80hr,29.26659337
indomethacin,MostDILI Drugs,53-86-1,C53861,ACEA_AR_antagonist_AUC_viability,22.87821275
indomethacin,MostDILI Drugs,53-86-1,C53861,APR_HepG2_CellCycleArrest_24h_up,86.0918264
indomethacin,MostDILI Drugs,53-86-1,C53861,APR_HepG2_CellCycleArrest_72h_dn,96.55615157
indomethacin,MostDILI Drugs,53-86-1,C53861,ATG_DR5_CIS_dn,18.95906261
indomethacin,MostDILI Drugs,53-86-1,C53861,ATG_HIF1a_CIS_dn,45.96696242
indomethacin,MostDILI Drugs,53-86-1,C53861,ATG_NF_kB_CIS_dn,69.61346158
indomethacin,MostDILI Drugs,53-86-1,C53861,ATG_PPARa_TRANS_up,86.22232635
indomethacin,MostDILI Drugs,53-86-1,C53861,ATG_PPARg_TRANS_up,6.452200277
indomethacin,MostDILI Drugs,53-86-1,C53861,ATG_PPRE_CIS_up,9.715950036
indomethacin,MostDILI Drugs,53-86-1,C53861,ATG_SREBP_CIS_up,17.62589253
indomethacin,MostDILI Drugs,53-86-1,C53861,BSK_BE3C_MMP1_up,6.375895625
indomethacin,MostDILI Drugs,53-86-1,C53861,BSK_CASM3C_IL6_down,0.691810124
indomethacin,MostDILI Drugs,53-86-1,C53861,BSK_LPS_PGE2_down,0.023785257
indomethacin,MostDILI Drugs,53-86-1,C53861,BSK_hDFCGF_CollagenIII_down,13.26721077
indomethacin,MostDILI Drugs,53-86-1,C53861,BSK_hDFCGF_Proliferation_down,9.342213138
indomethacin,MostDILI Drugs,53-86-1,C53861,NHEERL_ZF_144hpf_TERATOSCORE_up,59.29802703
indomethacin,MostDILI Drugs,53-86-1,C53861,NVS_ADME_hCYP3A4,9.494747196
indomethacin,MostDILI Drugs,53-86-1,C53861,NVS_ENZ_oCOX1,0.06780376
indomethacin,MostDILI Drugs,53-86-1,C53861,NVS_TR_hDAT,10.16454274
indomethacin,MostDILI Drugs,53-86-1,C53861,OT_PPARg_PPARgSRC1_0480,46.40160082
indomethacin,MostDILI Drugs,53-86-1,C53861,OT_PPARg_PPARgSRC1_1440,55.67570745
indomethacin,MostDILI Drugs,53-86-1,C53861,TOX21_DT40,39.73996675
indomethacin,MostDILI Drugs,53-86-1,C53861,TOX21_DT40_100,41.83941497
indomethacin,MostDILI Drugs,53-86-1,C53861,TOX21_ERR_Antagonist,44.77441387
indomethacin,MostDILI Drugs,53-86-1,C53861,TOX21_ERa_BLA_Antagonist_ch1,18.45036926
indomethacin,MostDILI Drugs,53-86-1,C53861,TOX21_ERb_BLA_Antagonist_ch1,54.12359566
indomethacin,MostDILI Drugs,53-86-1,C53861,TOX21_ERb_BLA_Antagonist_ratio,27.52123435
indomethacin,MostDILI Drugs,53-86-1,C53861,TOX21_ERb_BLA_Antagonist_viability,14.8409273
indomethacin,MostDILI Drugs,53-86-1,C53861,TOX21_MMP_ratio_up,17.8851447
indomethacin,MostDILI Drugs,53-86-1,C53861,TOX21_PPARg_BLA_Agonist_ch2,2.748519911
indomethacin,MostDILI Drugs,53-86-1,C53861,TOX21_PPARg_BLA_Agonist_ratio,3.712972193
indomethacin,MostDILI Drugs,53-86-1,C53861,TOX21_RT_HEK293_FLO_24hr_viability,0.008234758
indomethacin,MostDILI Drugs,53-86-1,C53861,TOX21_RT_HEK293_FLO_32hr_viability,0.008238947
indomethacin,MostDILI Drugs,53-86-1,C53861,TOX21_RT_HEK293_FLO_40hr_viability,0.008263323
indomethacin,MostDILI Drugs,53-86-1,C53861,TOX21_SSH_3T3_GLI3_Antagonist_viability,55.18132908
hydrochlorothiazide,LessDILIDrugs,58-93-5,C58935,ATG_DR5_CIS_up,4.837914481
hydrochlorothiazide,LessDILIDrugs,58-93-5,C58935,ATG_ERE_CIS_up,3.277638841
hydrochlorothiazide,LessDILIDrugs,58-93-5,C58935,ATG_IR1_CIS_up,2.515640932
hydrochlorothiazide,LessDILIDrugs,58-93-5,C58935,ATG_PPRE_CIS_up,3.32169993
hydrochlorothiazide,LessDILIDrugs,58-93-5,C58935,ATG_PXRE_CIS_up,4.392369766
hydrochlorothiazide,LessDILIDrugs,58-93-5,C58935,ATG_VDRE_CIS_up,3.945121658
hydrochlorothiazide,LessDILIDrugs,58-93-5,C58935,NVS_ENZ_hMMP9,18.25361365
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_AP_1_CIS_dn,20.28745813
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_AP_2_CIS_dn,8.462327357
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_AR_TRANS_up,5.008348361
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_CAR_TRANS_dn,18.53669262
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_CRE_CIS_up,36.87481971
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_DR4_LXR_CIS_dn,16.29999538
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_DR5_CIS_up,0.535064581
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_E2F_CIS_dn,21.40217897
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_EGR_CIS_up,18.87449858
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_ERE_CIS_up,0.77246379
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_ERRa_TRANS_dn,69.94881879
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_ERRg_TRANS_dn,121.3317171
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_ERa_TRANS_up,0.432683221
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_E_Box_CIS_dn,44.39934941
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_Ets_CIS_dn,24.286802
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_FoxO_CIS_dn,49.22059137
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_GATA_CIS_dn,57.24804969
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_GLI_CIS_up,57.24805047
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_HIF1a_CIS_up,10.48118992
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_HNF4a_TRANS_up,57.1988305
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_HNF6_CIS_dn,55.43236356
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_HSE_CIS_up,49.03054014
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_IR1_CIS_dn,21.52071309
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_ISRE_CIS_dn,30.68754352
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_LXRa_TRANS_up,32.23896339
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_MRE_CIS_up,27.81974437
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_M_19_TRANS_dn,76.39621437
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_M_32_TRANS_dn,163.5852845
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_Myb_CIS_dn,57.2053565
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_NFI_CIS_up,57.22559593
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_Oct_MLP_CIS_up,28.8517102
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_PBREM_CIS_up,4.792327775
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_PPARa_TRANS_up,163.7421735
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_PXRE_CIS_up,1.709237588
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_PXR_TRANS_up,14.10940261
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_Pax6_CIS_up,18.75745663
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_RARa_TRANS_up,0.73375557
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_RARb_TRANS_dn,163.7775623
danazol,MostDILI Drugs,17230-88-5,C17230885,ATG_RARg_TRANS_up,2.041295156
